,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
1467,"Lufthansa, Ryanair",NYC,PAR,17h 40m ,2 stops ,261.87,2022-03-20,2022,3,20
1468,"Iberia, Vueling",NYC,PAR,17h 55m ,2 stops ,264.27,2022-03-20,2022,3,20
1469,"Brussels Airlines, Ryanair",NYC,PAR,16h 45m ,2 stops ,267.73,2022-03-20,2022,3,20
1470,"Brussels Airlines, Ryanair",NYC,PAR,15h 25m ,2 stops ,269.07,2022-03-20,2022,3,20
1471,"Vueling, Ryanair",NYC,PAR,17h 50m ,2 stops ,270.67,2022-03-20,2022,3,20
1472,Multiple Airlines,NYC,PAR,17h 05m ,2 stops ,276.8,2022-03-20,2022,3,20
1473,"Lufthansa, easyJet",NYC,PAR,19h 50m ,2 stops ,279.2,2022-03-20,2022,3,20
1474,"Lufthansa, Ryanair",NYC,PAR,16h 50m ,2 stops ,282.13,2022-03-20,2022,3,20
1475,"Lufthansa, Ryanair",NYC,PAR,15h 30m ,2 stops ,283.47,2022-03-20,2022,3,20
1476,"Lufthansa, Ryanair",NYC,PAR,17h 50m ,2 stops ,283.47,2022-03-20,2022,3,20
1477,"Lufthansa, Transavia France",NYC,PAR,17h 00m ,2 stops ,294.67,2022-03-20,2022,3,20
1478,"SWISS, Iberia",NYC,PAR,19h 00m ,2 stops ,294.93,2022-03-20,2022,3,20
1479,"Lufthansa, Air Europa",NYC,PAR,16h 30m ,2 stops ,295.73,2022-03-20,2022,3,20
1480,"Lufthansa, Iberia Express",NYC,PAR,17h 20m ,2 stops ,316.27,2022-03-20,2022,3,20
1481,"Neos Air, easyJet",NYC,PAR,14h 35m ,1 stop ,345.07,2022-03-20,2022,3,20
1482,"Brussels Airlines, Ryanair",NYC,PAR,14h 50m ,2 stops ,351.73,2022-03-20,2022,3,20
1483,United Airlines,NYC,PAR,11h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1484,United Airlines,NYC,PAR,11h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1485,United Airlines,NYC,PAR,12h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1486,United Airlines,NYC,PAR,12h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1487,United Airlines,NYC,PAR,13h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1488,United Airlines,NYC,PAR,13h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1489,United Airlines,NYC,PAR,14h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1490,United Airlines,NYC,PAR,15h 55m ,2 stops ,362.13,2022-03-20,2022,3,20
1491,United Airlines,NYC,PAR,16h 15m ,2 stops ,362.13,2022-03-20,2022,3,20
1492,United Airlines,NYC,PAR,16h 20m ,2 stops ,362.13,2022-03-20,2022,3,20
1493,United Airlines,NYC,PAR,16h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1494,United Airlines,NYC,PAR,16h 55m ,2 stops ,362.13,2022-03-20,2022,3,20
1495,United Airlines,NYC,PAR,17h 16m ,2 stops ,362.13,2022-03-20,2022,3,20
1496,United Airlines,NYC,PAR,17h 35m ,2 stops ,362.13,2022-03-20,2022,3,20
1497,United Airlines,NYC,PAR,18h 15m ,2 stops ,362.13,2022-03-20,2022,3,20
1498,United Airlines,NYC,PAR,18h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1499,United Airlines,NYC,PAR,18h 55m ,1 stop ,362.13,2022-03-20,2022,3,20
1500,United Airlines,NYC,PAR,19h 27m ,2 stops ,362.13,2022-03-20,2022,3,20
1501,United Airlines,NYC,PAR,19h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1502,United Airlines,NYC,PAR,20h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1503,United Airlines,NYC,PAR,17h 55m ,2 stops ,367.73,2022-03-20,2022,3,20
1504,United Airlines,NYC,PAR,13h 20m ,2 stops ,379.47,2022-03-20,2022,3,20
1505,United Airlines,NYC,PAR,14h 20m ,2 stops ,379.47,2022-03-20,2022,3,20
1506,American Airlines,NYC,PAR,19h 34m ,2 stops ,382.4,2022-03-20,2022,3,20
1507,American Airlines,NYC,PAR,20h 05m ,2 stops ,382.4,2022-03-20,2022,3,20
1508,American Airlines,NYC,PAR,20h 54m ,2 stops ,382.4,2022-03-20,2022,3,20
1509,American Airlines,NYC,PAR,13h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1510,American Airlines,NYC,PAR,14h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1511,American Airlines,NYC,PAR,14h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1512,American Airlines,NYC,PAR,14h 25m ,2 stops ,383.73,2022-03-20,2022,3,20
1513,American Airlines,NYC,PAR,14h 36m ,2 stops ,383.73,2022-03-20,2022,3,20
1514,American Airlines,NYC,PAR,14h 45m ,2 stops ,383.73,2022-03-20,2022,3,20
1515,American Airlines,NYC,PAR,15h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1516,American Airlines,NYC,PAR,15h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1517,American Airlines,NYC,PAR,15h 25m ,2 stops ,383.73,2022-03-20,2022,3,20
1518,American Airlines,NYC,PAR,15h 30m ,2 stops ,383.73,2022-03-20,2022,3,20
1519,American Airlines,NYC,PAR,15h 56m ,2 stops ,383.73,2022-03-20,2022,3,20
1520,American Airlines,NYC,PAR,16h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1521,American Airlines,NYC,PAR,16h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1522,American Airlines,NYC,PAR,16h 05m ,2 stops ,383.73,2022-03-20,2022,3,20
1523,American Airlines,NYC,PAR,16h 20m ,2 stops ,383.73,2022-03-20,2022,3,20
1524,American Airlines,NYC,PAR,16h 25m ,2 stops ,383.73,2022-03-20,2022,3,20
1525,American Airlines,NYC,PAR,20h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1526,American Airlines,NYC,PAR,21h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1527,Air Canada,NYC,PAR,13h 30m ,2 stops ,397.87,2022-03-20,2022,3,20
1528,Air Canada,NYC,PAR,13h 35m ,2 stops ,397.87,2022-03-20,2022,3,20
1529,Air Canada,NYC,PAR,16h 00m ,2 stops ,397.87,2022-03-20,2022,3,20
1530,SWISS,NYC,PAR,12h 05m ,2 stops ,405.33,2022-03-20,2022,3,20
1531,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1532,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1533,SWISS,NYC,PAR,16h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1534,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-03-20,2022,3,20
1535,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-03-20,2022,3,20
1536,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-03-20,2022,3,20
1537,SWISS,NYC,PAR,17h 30m ,2 stops ,405.33,2022-03-20,2022,3,20
1538,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1539,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1540,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1541,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1542,SWISS,NYC,PAR,20h 20m ,2 stops ,405.33,2022-03-20,2022,3,20
1543,American Airlines,NYC,PAR,16h 20m ,2 stops ,408.27,2022-03-20,2022,3,20
1544,American Airlines,NYC,PAR,15h 10m ,2 stops ,421.87,2022-03-20,2022,3,20
1545,American Airlines,NYC,PAR,15h 10m ,2 stops ,421.87,2022-03-20,2022,3,20
1546,American Airlines,NYC,PAR,18h 05m ,2 stops ,421.87,2022-03-20,2022,3,20
1547,American Airlines,NYC,PAR,18h 05m ,2 stops ,421.87,2022-03-20,2022,3,20
1548,Air Canada,NYC,PAR,16h 00m ,2 stops ,448.0,2022-03-20,2022,3,20
1549,Air Canada,NYC,PAR,16h 00m ,2 stops ,448.0,2022-03-20,2022,3,20
1550,WestJet,NYC,PAR,37h 55m ,1 stop ,463.47,2022-03-20,2022,3,20
1551,TAP AIR PORTUGAL,NYC,PAR,14h 35m ,2 stops ,471.47,2022-03-20,2022,3,20
1552,TAP AIR PORTUGAL,NYC,PAR,16h 00m ,2 stops ,471.47,2022-03-20,2022,3,20
1553,TAP AIR PORTUGAL,NYC,PAR,16h 45m ,2 stops ,471.47,2022-03-20,2022,3,20
1554,Austrian Airlines,NYC,PAR,15h 10m ,2 stops ,484.0,2022-03-20,2022,3,20
1555,Air Canada,NYC,PAR,16h 00m ,2 stops ,526.13,2022-03-20,2022,3,20
1556,"American Airlines, Finnair",NYC,PAR,14h 30m ,1 stop ,561.87,2022-03-20,2022,3,20
1557,Turkish Airlines,NYC,PAR,14h 30m ,1 stop ,562.93,2022-03-20,2022,3,20
1558,Turkish Airlines,NYC,PAR,15h 40m ,1 stop ,562.93,2022-03-20,2022,3,20
1559,Turkish Airlines,NYC,PAR,17h 35m ,1 stop ,562.93,2022-03-20,2022,3,20
1560,Delta,NYC,PAR,11h 51m ,1 stop ,568.0,2022-03-20,2022,3,20
1561,Delta,NYC,PAR,12h 20m ,1 stop ,568.0,2022-03-20,2022,3,20
1562,Delta,NYC,PAR,13h 10m ,1 stop ,568.0,2022-03-20,2022,3,20
1563,Delta,NYC,PAR,13h 55m ,1 stop ,568.0,2022-03-20,2022,3,20
1564,Air Canada,NYC,PAR,13h 35m ,1 stop ,582.4,2022-03-20,2022,3,20
1565,Air Europa,NYC,PAR,17h 50m ,1 stop ,616.53,2022-03-20,2022,3,20
1566,American Airlines,NYC,PAR,11h 50m ,1 stop ,689.07,2022-03-20,2022,3,20
1567,American Airlines,NYC,PAR,12h 40m ,1 stop ,689.07,2022-03-20,2022,3,20
1568,Aer Lingus,NYC,PAR,9h 55m ,1 stop ,692.0,2022-03-20,2022,3,20
1569,Aer Lingus,NYC,PAR,17h 00m ,1 stop ,692.53,2022-03-20,2022,3,20
1570,Aer Lingus,NYC,PAR,20h 20m ,1 stop ,692.53,2022-03-20,2022,3,20
1571,Aer Lingus,NYC,PAR,20h 40m ,1 stop ,692.53,2022-03-20,2022,3,20
1572,Aer Lingus,NYC,PAR,9h 40m ,1 stop ,697.87,2022-03-20,2022,3,20
1573,Aer Lingus,NYC,PAR,13h 00m ,1 stop ,697.87,2022-03-20,2022,3,20
1574,Aer Lingus,NYC,PAR,13h 20m ,1 stop ,704.27,2022-03-20,2022,3,20
1575,American Airlines,NYC,PAR,19h 28m ,1 stop ,725.6,2022-03-20,2022,3,20
1576,Air France,NYC,PAR,11h 25m ,1 stop ,860.53,2022-03-20,2022,3,20
1577,Aeromexico,NYC,PAR,19h 25m ,1 stop ,917.87,2022-03-20,2022,3,20
1578,LOT,NYC,PAR,14h 10m ,1 stop ,930.93,2022-03-20,2022,3,20
1579,Delta,NYC,PAR,11h 50m ,1 stop ,932.53,2022-03-20,2022,3,20
1580,Delta,NYC,PAR,12h 25m ,1 stop ,932.53,2022-03-20,2022,3,20
1581,United Airlines,NYC,PAR,19h 27m ,2 stops ,362.13,2022-03-20,2022,3,20
1582,United Airlines,NYC,PAR,20h 45m ,2 stops ,362.13,2022-03-20,2022,3,20
1583,American Airlines,NYC,PAR,20h 00m ,2 stops ,383.73,2022-03-20,2022,3,20
1584,SWISS,NYC,PAR,20h 20m ,2 stops ,398.67,2022-03-20,2022,3,20
1585,Multiple Airlines,NYC,PAR,19h 35m ,2 stops ,461.33,2022-03-20,2022,3,20
1586,"Air Canada, Ryanair",NYC,PAR,19h 05m ,2 stops ,503.47,2022-03-20,2022,3,20
1587,United Airlines,NYC,PAR,12h 59m ,2 stops ,590.4,2022-03-20,2022,3,20
1588,United Airlines,NYC,PAR,16h 25m ,2 stops ,590.4,2022-03-20,2022,3,20
1589,United Airlines,NYC,PAR,15h 55m ,2 stops ,596.0,2022-03-20,2022,3,20
1590,United Airlines,NYC,PAR,16h 55m ,2 stops ,596.0,2022-03-20,2022,3,20
1591,Air Canada,NYC,PAR,13h 00m ,2 stops ,599.2,2022-03-20,2022,3,20
1592,Air Canada,NYC,PAR,13h 10m ,2 stops ,599.2,2022-03-20,2022,3,20
1593,United Airlines,NYC,PAR,14h 45m ,2 stops ,617.33,2022-03-20,2022,3,20
1594,United Airlines,NYC,PAR,16h 45m ,2 stops ,617.33,2022-03-20,2022,3,20
1595,United Airlines,NYC,PAR,14h 09m ,2 stops ,622.93,2022-03-20,2022,3,20
1596,United Airlines,NYC,PAR,14h 23m ,2 stops ,622.93,2022-03-20,2022,3,20
1597,United Airlines,NYC,PAR,14h 10m ,2 stops ,635.73,2022-03-20,2022,3,20
1598,United Airlines,NYC,PAR,14h 22m ,2 stops ,635.73,2022-03-20,2022,3,20
1599,United Airlines,NYC,PAR,14h 41m ,2 stops ,635.73,2022-03-20,2022,3,20
1600,United Airlines,NYC,PAR,16h 05m ,2 stops ,635.73,2022-03-20,2022,3,20
1601,United Airlines,NYC,PAR,16h 25m ,2 stops ,635.73,2022-03-20,2022,3,20
1602,United Airlines,NYC,PAR,16h 37m ,2 stops ,635.73,2022-03-20,2022,3,20
1603,United Airlines,NYC,PAR,16h 53m ,2 stops ,635.73,2022-03-20,2022,3,20
1604,United Airlines,NYC,PAR,16h 56m ,2 stops ,635.73,2022-03-20,2022,3,20
1605,Austrian Airlines,NYC,PAR,15h 10m ,2 stops ,664.27,2022-03-20,2022,3,20
1606,Austrian Airlines,NYC,PAR,14h 20m ,2 stops ,668.27,2022-03-20,2022,3,20
1607,Austrian Airlines,NYC,PAR,15h 05m ,2 stops ,668.27,2022-03-20,2022,3,20
1608,Austrian Airlines,NYC,PAR,18h 45m ,2 stops ,668.27,2022-03-20,2022,3,20
1609,Austrian Airlines,NYC,PAR,19h 30m ,2 stops ,668.27,2022-03-20,2022,3,20
1610,Austrian Airlines,NYC,PAR,19h 30m ,2 stops ,668.27,2022-03-20,2022,3,20
1611,"JetBlue, Icelandair",NYC,PAR,13h 00m ,2 stops ,876.0,2022-03-20,2022,3,20
1612,Icelandair,NYC,PAR,13h 55m ,2 stops ,876.0,2022-03-20,2022,3,20
1613,"JetBlue, Icelandair",NYC,PAR,14h 00m ,2 stops ,876.0,2022-03-20,2022,3,20
1614,Icelandair,NYC,PAR,19h 45m ,2 stops ,876.0,2022-03-20,2022,3,20
1615,Lufthansa,NYC,PAR,20h 35m ,1 stop ,981.87,2022-03-20,2022,3,20
1616,Air Europa,NYC,PAR,13h 05m ,1 stop ,1006.13,2022-03-20,2022,3,20
1617,Air Europa,NYC,PAR,16h 55m ,1 stop ,1006.13,2022-03-20,2022,3,20
1618,Air Europa,NYC,PAR,18h 55m ,1 stop ,1007.73,2022-03-20,2022,3,20
1619,LOT,NYC,PAR,14h 15m ,1 stop ,1044.27,2022-03-20,2022,3,20
1620,LOT,NYC,PAR,18h 20m ,1 stop ,1044.27,2022-03-20,2022,3,20
1621,LOT,NYC,PAR,18h 25m ,1 stop ,1044.27,2022-03-20,2022,3,20
1622,Air Europa,NYC,PAR,10h 40m ,1 stop ,1426.93,2022-03-20,2022,3,20
1623,Qatar Airways,NYC,PAR,20h 40m ,1 stop ,1805.87,2022-03-20,2022,3,20
1624,La Compagnie,NYC,PAR,7h 20m ,nonstop ,2293.33,2022-03-20,2022,3,20
1625,SAS,NYC,PAR,13h 30m ,2 stops ,2499.2,2022-03-20,2022,3,20
1626,Aeromexico,NYC,PAR,19h 25m ,2 stops ,3108.53,2022-03-20,2022,3,20
1627,Aeromexico,NYC,PAR,19h 45m ,2 stops ,3108.53,2022-03-20,2022,3,20
1628,Aeromexico,NYC,PAR,20h 40m ,2 stops ,3108.53,2022-03-20,2022,3,20
1629,"United Airlines, British Airways",NYC,PAR,11h 25m ,1 stop ,3258.4,2022-03-20,2022,3,20
1630,Delta,NYC,PAR,12h 00m ,1 stop ,3355.47,2022-03-20,2022,3,20
1631,"American Airlines, Cathay Pacific",NYC,PAR,38h 29m ,2 stops ,7954.13,2022-03-20,2022,3,20
1632,SWISS,NYC,PAR,9h 45m ,1 stop ,8438.93,2022-03-20,2022,3,20
1633,SWISS,NYC,PAR,10h 00m ,1 stop ,9252.0,2022-03-20,2022,3,20
1634,SWISS,NYC,PAR,12h 55m ,1 stop ,10737.87,2022-03-20,2022,3,20
1635,Etihad Airways,NYC,PAR,33h 30m ,1 stop ,16563.2,2022-03-20,2022,3,20
1636,"United Airlines, Cathay Pacific",NYC,PAR,42h 15m ,2 stops ,20215.73,2022-03-20,2022,3,20
1637,Air Senegal,NYC,PAR,26h 30m ,1 stop ,497.07,2022-03-20,2022,3,20
1638,French Bee,NYC,PAR,7h 10m ,nonstop ,265.87,2022-03-21,2022,3,21
1639,French Bee,NYC,PAR,7h 10m ,nonstop ,238.67,2022-03-21,2022,3,21
1640,Lufthansa,NYC,PAR,7h 05m ,nonstop ,360.8,2022-03-21,2022,3,21
1641,Delta,NYC,PAR,7h 10m ,nonstop ,360.8,2022-03-21,2022,3,21
1642,American Airlines,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-21,2022,3,21
1643,Delta,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-21,2022,3,21
1644,Delta,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-21,2022,3,21
1645,Delta,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-21,2022,3,21
1646,Delta,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-21,2022,3,21
1647,Delta,NYC,PAR,7h 30m ,nonstop ,360.8,2022-03-21,2022,3,21
1648,Delta,NYC,PAR,7h 30m ,nonstop ,360.8,2022-03-21,2022,3,21
1649,United Airlines,NYC,PAR,7h 05m ,nonstop ,362.13,2022-03-21,2022,3,21
1650,Air France,NYC,PAR,7h 20m ,nonstop ,407.2,2022-03-21,2022,3,21
1651,Air France,NYC,PAR,7h 20m ,nonstop ,407.2,2022-03-21,2022,3,21
1652,JetBlue,NYC,PAR,7h 20m ,nonstop ,435.73,2022-03-21,2022,3,21
1653,Vueling,NYC,PAR,19h 55m ,1 stop ,218.67,2022-03-21,2022,3,21
1654,French Bee,NYC,PAR,7h 10m ,nonstop ,238.67,2022-03-22,2022,3,22
1655,Air France,NYC,PAR,7h 10m ,nonstop ,359.73,2022-03-22,2022,3,22
1656,Lufthansa,NYC,PAR,7h 05m ,nonstop ,360.8,2022-03-22,2022,3,22
1657,American Airlines,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-22,2022,3,22
1658,Delta,NYC,PAR,7h 20m ,nonstop ,360.8,2022-03-22,2022,3,22
1659,JetBlue,NYC,PAR,7h 20m ,nonstop ,435.73,2022-03-22,2022,3,22
1660,SAS,NYC,PAR,11h 00m ,1 stop ,350.67,2022-03-22,2022,3,22
1661,American Airlines,NYC,PAR,10h 55m ,1 stop ,374.67,2022-03-22,2022,3,22
1662,SWISS,NYC,PAR,10h 40m ,1 stop ,378.13,2022-03-22,2022,3,22
1663,American Airlines,NYC,PAR,9h 35m ,1 stop ,382.13,2022-03-22,2022,3,22
1664,American Airlines,NYC,PAR,10h 05m ,1 stop ,382.13,2022-03-22,2022,3,22
1665,American Airlines,NYC,PAR,10h 10m ,1 stop ,382.13,2022-03-22,2022,3,22
1666,American Airlines,NYC,PAR,10h 20m ,1 stop ,382.13,2022-03-22,2022,3,22
1667,Lufthansa,NYC,PAR,11h 00m ,1 stop ,379.2,2022-03-22,2022,3,22
1668,American Airlines,NYC,PAR,10h 30m ,1 stop ,382.13,2022-03-22,2022,3,22
1669,American Airlines,NYC,PAR,10h 40m ,1 stop ,382.13,2022-03-22,2022,3,22
1670,Delta,NYC,PAR,10h 20m ,1 stop ,384.53,2022-03-22,2022,3,22
1671,"United Airlines, Lufthansa",NYC,PAR,10h 05m ,1 stop ,399.2,2022-03-22,2022,3,22
1672,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,692.0,2022-03-22,2022,3,22
1673,KLM,NYC,PAR,10h 15m ,1 stop ,880.0,2022-03-22,2022,3,22
1674,La Compagnie,NYC,PAR,7h 20m ,nonstop ,2380.27,2022-03-22,2022,3,22
1675,Vueling,NYC,PAR,30h 35m ,1 stop ,202.93,2022-03-22,2022,3,22
1676,SAS,NYC,PAR,11h 00m ,1 stop ,350.67,2022-03-22,2022,3,22
1677,Air France,NYC,PAR,11h 25m ,1 stop ,359.73,2022-03-22,2022,3,22
1678,Air France,NYC,PAR,11h 51m ,1 stop ,359.73,2022-03-22,2022,3,22
1679,Air France,NYC,PAR,12h 05m ,1 stop ,359.73,2022-03-22,2022,3,22
1680,Air Canada,NYC,PAR,9h 55m ,1 stop ,360.53,2022-03-22,2022,3,22
1681,Air Canada,NYC,PAR,10h 05m ,1 stop ,360.53,2022-03-22,2022,3,22
1682,Air Canada,NYC,PAR,11h 50m ,1 stop ,360.53,2022-03-22,2022,3,22
1683,Air Canada,NYC,PAR,12h 00m ,1 stop ,360.53,2022-03-22,2022,3,22
1684,Air Canada,NYC,PAR,13h 04m ,1 stop ,360.53,2022-03-22,2022,3,22
1685,Air Canada,NYC,PAR,14h 50m ,1 stop ,360.53,2022-03-22,2022,3,22
1686,Air Canada,NYC,PAR,16h 50m ,1 stop ,360.53,2022-03-22,2022,3,22
1687,Air Canada,NYC,PAR,16h 50m ,1 stop ,360.53,2022-03-22,2022,3,22
1688,Air Canada,NYC,PAR,19h 05m ,1 stop ,360.53,2022-03-22,2022,3,22
1689,United Airlines,NYC,PAR,10h 05m ,1 stop ,362.13,2022-03-22,2022,3,22
1690,United Airlines,NYC,PAR,11h 09m ,1 stop ,362.13,2022-03-22,2022,3,22
1691,United Airlines,NYC,PAR,11h 23m ,1 stop ,362.13,2022-03-22,2022,3,22
1692,United Airlines,NYC,PAR,11h 40m ,1 stop ,362.13,2022-03-22,2022,3,22
1693,United Airlines,NYC,PAR,12h 40m ,1 stop ,362.13,2022-03-22,2022,3,22
1694,United Airlines,NYC,PAR,12h 41m ,1 stop ,362.13,2022-03-22,2022,3,22
1695,United Airlines,NYC,PAR,12h 55m ,1 stop ,362.13,2022-03-22,2022,3,22
1696,United Airlines,NYC,PAR,14h 25m ,1 stop ,362.13,2022-03-22,2022,3,22
1697,United Airlines,NYC,PAR,14h 35m ,1 stop ,362.13,2022-03-22,2022,3,22
1698,United Airlines,NYC,PAR,14h 40m ,1 stop ,362.13,2022-03-22,2022,3,22
1699,United Airlines,NYC,PAR,15h 31m ,1 stop ,362.13,2022-03-22,2022,3,22
1700,Delta,NYC,PAR,10h 11m ,1 stop ,365.33,2022-03-22,2022,3,22
1701,Delta,NYC,PAR,11h 10m ,1 stop ,365.33,2022-03-22,2022,3,22
1702,Delta,NYC,PAR,11h 30m ,1 stop ,365.33,2022-03-22,2022,3,22
1703,Delta,NYC,PAR,11h 40m ,1 stop ,365.33,2022-03-22,2022,3,22
1704,Delta,NYC,PAR,11h 50m ,1 stop ,365.33,2022-03-22,2022,3,22
1705,Delta,NYC,PAR,12h 00m ,1 stop ,365.33,2022-03-22,2022,3,22
1706,Delta,NYC,PAR,12h 05m ,1 stop ,365.33,2022-03-22,2022,3,22
1707,Delta,NYC,PAR,12h 15m ,1 stop ,365.33,2022-03-22,2022,3,22
1708,Delta,NYC,PAR,12h 20m ,1 stop ,365.33,2022-03-22,2022,3,22
1709,Delta,NYC,PAR,12h 20m ,1 stop ,365.33,2022-03-22,2022,3,22
1710,Delta,NYC,PAR,12h 25m ,1 stop ,365.33,2022-03-22,2022,3,22
1711,Delta,NYC,PAR,12h 30m ,1 stop ,365.33,2022-03-22,2022,3,22
1712,Delta,NYC,PAR,12h 40m ,1 stop ,365.33,2022-03-22,2022,3,22
1713,Delta,NYC,PAR,12h 40m ,1 stop ,365.33,2022-03-22,2022,3,22
1714,Delta,NYC,PAR,12h 40m ,1 stop ,365.33,2022-03-22,2022,3,22
1715,Delta,NYC,PAR,12h 45m ,1 stop ,365.33,2022-03-22,2022,3,22
1716,Delta,NYC,PAR,13h 10m ,1 stop ,365.33,2022-03-22,2022,3,22
1717,Delta,NYC,PAR,13h 26m ,1 stop ,365.33,2022-03-22,2022,3,22
1718,Delta,NYC,PAR,13h 55m ,1 stop ,365.33,2022-03-22,2022,3,22
1719,Delta,NYC,PAR,13h 55m ,1 stop ,365.33,2022-03-22,2022,3,22
1720,Delta,NYC,PAR,14h 00m ,1 stop ,365.33,2022-03-22,2022,3,22
1721,Delta,NYC,PAR,14h 10m ,1 stop ,365.33,2022-03-22,2022,3,22
1722,Delta,NYC,PAR,14h 20m ,1 stop ,365.33,2022-03-22,2022,3,22
1723,Delta,NYC,PAR,14h 35m ,1 stop ,365.33,2022-03-22,2022,3,22
1724,Delta,NYC,PAR,14h 45m ,1 stop ,365.33,2022-03-22,2022,3,22
1725,Air Canada,NYC,PAR,10h 05m ,1 stop ,366.13,2022-03-22,2022,3,22
1726,Air Canada,NYC,PAR,10h 15m ,1 stop ,366.13,2022-03-22,2022,3,22
1727,Air Canada,NYC,PAR,11h 05m ,1 stop ,366.13,2022-03-22,2022,3,22
1728,Air Canada,NYC,PAR,12h 05m ,1 stop ,366.13,2022-03-22,2022,3,22
1729,Air Canada,NYC,PAR,13h 15m ,1 stop ,366.13,2022-03-22,2022,3,22
1730,Air Canada,NYC,PAR,13h 35m ,1 stop ,366.13,2022-03-22,2022,3,22
1731,Air Canada,NYC,PAR,14h 45m ,1 stop ,366.13,2022-03-22,2022,3,22
1732,Air Canada,NYC,PAR,15h 40m ,1 stop ,366.13,2022-03-22,2022,3,22
1733,TAP AIR PORTUGAL,NYC,PAR,10h 55m ,1 stop ,371.2,2022-03-22,2022,3,22
1734,TAP AIR PORTUGAL,NYC,PAR,12h 00m ,1 stop ,371.2,2022-03-22,2022,3,22
1735,TAP AIR PORTUGAL,NYC,PAR,13h 50m ,1 stop ,371.2,2022-03-22,2022,3,22
1736,TAP AIR PORTUGAL,NYC,PAR,15h 45m ,1 stop ,371.2,2022-03-22,2022,3,22
1737,TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,371.2,2022-03-22,2022,3,22
1738,TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,371.2,2022-03-22,2022,3,22
1739,SWISS,NYC,PAR,9h 45m ,1 stop ,371.47,2022-03-22,2022,3,22
1740,SWISS,NYC,PAR,10h 40m ,1 stop ,371.47,2022-03-22,2022,3,22
1741,SWISS,NYC,PAR,13h 25m ,1 stop ,371.47,2022-03-22,2022,3,22
1742,SWISS,NYC,PAR,14h 00m ,1 stop ,371.47,2022-03-22,2022,3,22
1743,SWISS,NYC,PAR,14h 55m ,1 stop ,371.47,2022-03-22,2022,3,22
1744,SWISS,NYC,PAR,15h 10m ,1 stop ,371.47,2022-03-22,2022,3,22
1745,SWISS,NYC,PAR,16h 05m ,1 stop ,371.47,2022-03-22,2022,3,22
1746,SWISS,NYC,PAR,17h 40m ,1 stop ,371.47,2022-03-22,2022,3,22
1747,KLM,NYC,PAR,12h 30m ,1 stop ,373.6,2022-03-22,2022,3,22
1748,American Airlines,NYC,PAR,10h 55m ,1 stop ,374.67,2022-03-22,2022,3,22
1749,Iberia,NYC,PAR,10h 55m ,1 stop ,376.27,2022-03-22,2022,3,22
1750,"Finnair, Iberia",NYC,PAR,10h 55m ,1 stop ,376.27,2022-03-22,2022,3,22
1751,Iberia,NYC,PAR,13h 00m ,1 stop ,376.27,2022-03-22,2022,3,22
1752,American Airlines,NYC,PAR,13h 00m ,1 stop ,376.27,2022-03-22,2022,3,22
