,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
0,Aeroflot,NYC,SVO,9h 00m ,nonstop ,341.87,2022-02-01,2022,2,1
1,Aeroflot,NYC,SVO,9h 00m ,nonstop ,320.8,2022-02-01,2022,2,1
2,Aeroflot,NYC,SVO,9h 00m ,nonstop ,320.8,2022-02-01,2022,2,1
3,Delta,NYC,SVO,11h 30m ,1 stop ,372.53,2022-02-01,2022,2,1
4,Delta,NYC,SVO,12h 35m ,1 stop ,377.07,2022-02-01,2022,2,1
5,Delta,NYC,SVO,13h 30m ,1 stop ,372.53,2022-02-01,2022,2,1
6,Delta,NYC,SVO,14h 25m ,1 stop ,372.53,2022-02-01,2022,2,1
7,Delta,NYC,SVO,13h 35m ,1 stop ,377.07,2022-02-01,2022,2,1
8,Delta,NYC,SVO,14h 35m ,1 stop ,377.07,2022-02-01,2022,2,1
9,Delta,NYC,SVO,17h 20m ,1 stop ,377.07,2022-02-01,2022,2,1
10,"Finnair, Aeroflot",NYC,SVO,15h 15m ,1 stop ,478.93,2022-02-01,2022,2,1
11,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-01,2022,2,1
12,LOT,NYC,SVO,13h 35m ,1 stop ,603.2,2022-02-01,2022,2,1
13,KLM,NYC,SVO,11h 30m ,1 stop ,628.8,2022-02-01,2022,2,1
14,Delta,NYC,SVO,15h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
15,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
16,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
17,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
18,Delta,NYC,SVO,17h 20m ,2 stops ,377.07,2022-02-01,2022,2,1
19,Delta,NYC,SVO,17h 50m ,2 stops ,377.07,2022-02-01,2022,2,1
20,Delta,NYC,SVO,18h 01m ,2 stops ,377.07,2022-02-01,2022,2,1
21,Delta,NYC,SVO,18h 01m ,2 stops ,377.07,2022-02-01,2022,2,1
22,Delta,NYC,SVO,18h 15m ,2 stops ,377.07,2022-02-01,2022,2,1
23,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-01,2022,2,1
24,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-01,2022,2,1
25,Delta,NYC,SVO,19h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
26,Delta,NYC,SVO,19h 00m ,2 stops ,377.07,2022-02-01,2022,2,1
27,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-01,2022,2,1
28,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-01,2022,2,1
29,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-01,2022,2,1
30,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-01,2022,2,1
31,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-01,2022,2,1
32,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-01,2022,2,1
33,Delta,NYC,SVO,15h 55m ,2 stops ,381.6,2022-02-01,2022,2,1
34,Delta,NYC,SVO,16h 00m ,2 stops ,381.6,2022-02-01,2022,2,1
35,Delta,NYC,SVO,16h 45m ,2 stops ,381.6,2022-02-01,2022,2,1
36,Delta,NYC,SVO,17h 05m ,2 stops ,381.6,2022-02-01,2022,2,1
37,Delta,NYC,SVO,17h 20m ,2 stops ,381.6,2022-02-01,2022,2,1
38,Delta,NYC,SVO,17h 20m ,2 stops ,381.6,2022-02-01,2022,2,1
39,Delta,NYC,SVO,17h 35m ,2 stops ,381.6,2022-02-01,2022,2,1
40,Delta,NYC,SVO,17h 50m ,2 stops ,381.6,2022-02-01,2022,2,1
41,Delta,NYC,SVO,17h 50m ,2 stops ,381.6,2022-02-01,2022,2,1
42,Delta,NYC,SVO,17h 50m ,2 stops ,381.6,2022-02-01,2022,2,1
43,Delta,NYC,SVO,18h 35m ,2 stops ,381.6,2022-02-01,2022,2,1
44,Delta,NYC,SVO,18h 54m ,2 stops ,381.6,2022-02-01,2022,2,1
45,Delta,NYC,SVO,18h 55m ,2 stops ,381.6,2022-02-01,2022,2,1
46,Delta,NYC,SVO,19h 05m ,2 stops ,381.6,2022-02-01,2022,2,1
47,Delta,NYC,SVO,19h 20m ,2 stops ,381.6,2022-02-01,2022,2,1
48,"SWISS, Aeroflot",NYC,SVO,16h 35m ,2 stops ,411.73,2022-02-01,2022,2,1
49,"SWISS, Aeroflot",NYC,SVO,17h 35m ,2 stops ,411.73,2022-02-01,2022,2,1
50,"JetBlue, Aeroflot",NYC,SVO,17h 05m ,1 stop ,510.4,2022-02-01,2022,2,1
51,"JetBlue, Aeroflot",NYC,SVO,17h 35m ,1 stop ,510.4,2022-02-01,2022,2,1
52,KLM,NYC,SVO,13h 30m ,1 stop ,628.8,2022-02-01,2022,2,1
53,KLM,NYC,SVO,14h 25m ,1 stop ,628.8,2022-02-01,2022,2,1
54,KLM,NYC,SVO,20h 25m ,1 stop ,628.8,2022-02-01,2022,2,1
55,Air France,NYC,SVO,19h 40m ,1 stop ,633.6,2022-02-01,2022,2,1
56,Air France,NYC,SVO,20h 40m ,1 stop ,633.6,2022-02-01,2022,2,1
57,"Singapore Airlines, Aeroflot",NYC,SVO,15h 05m ,1 stop ,644.53,2022-02-01,2022,2,1
58,Air France,NYC,SVO,14h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
59,Air France,NYC,SVO,15h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
60,Air France,NYC,SVO,16h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
61,Air France,NYC,SVO,17h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
62,Air France,NYC,SVO,18h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
63,Air France,NYC,SVO,19h 05m ,1 stop ,683.47,2022-02-01,2022,2,1
64,"KLM, Aeroflot",NYC,SVO,12h 50m ,1 stop ,760.27,2022-02-01,2022,2,1
65,"KLM, Aeroflot",NYC,SVO,15h 45m ,1 stop ,760.27,2022-02-01,2022,2,1
66,"KLM, Aeroflot",NYC,SVO,17h 00m ,1 stop ,760.27,2022-02-01,2022,2,1
67,"Finnair, Aeroflot",NYC,SVO,14h 45m ,1 stop ,772.8,2022-02-01,2022,2,1
68,"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,773.6,2022-02-01,2022,2,1
69,"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,956.27,2022-02-01,2022,2,1
70,Multiple Airlines,NYC,SVO,17h 00m ,2 stops ,389.33,2022-02-01,2022,2,1
71,"SWISS, Aeroflot",NYC,SVO,18h 10m ,2 stops ,411.73,2022-02-01,2022,2,1
72,"American Airlines, Finnair",NYC,SVO,18h 41m ,2 stops ,565.33,2022-02-01,2022,2,1
73,"American Airlines, Finnair",NYC,SVO,18h 43m ,2 stops ,565.33,2022-02-01,2022,2,1
74,"American Airlines, Finnair",NYC,SVO,19h 41m ,2 stops ,565.33,2022-02-01,2022,2,1
75,"American Airlines, Finnair",NYC,SVO,19h 45m ,2 stops ,565.33,2022-02-01,2022,2,1
76,"American Airlines, Finnair",NYC,SVO,20h 41m ,2 stops ,565.33,2022-02-01,2022,2,1
77,Multiple Airlines,NYC,SVO,18h 20m ,2 stops ,569.6,2022-02-01,2022,2,1
78,Finnair,NYC,SVO,15h 35m ,2 stops ,674.4,2022-02-01,2022,2,1
79,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-01,2022,2,1
80,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-01,2022,2,1
81,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-01,2022,2,1
82,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-01,2022,2,1
83,Finnair,NYC,SVO,18h 55m ,2 stops ,858.13,2022-02-01,2022,2,1
84,Finnair,NYC,SVO,15h 15m ,2 stops ,861.33,2022-02-01,2022,2,1
85,Finnair,NYC,SVO,15h 25m ,2 stops ,861.33,2022-02-01,2022,2,1
86,Finnair,NYC,SVO,15h 55m ,2 stops ,861.33,2022-02-01,2022,2,1
87,Finnair,NYC,SVO,16h 45m ,2 stops ,861.33,2022-02-01,2022,2,1
88,Finnair,NYC,SVO,17h 15m ,2 stops ,861.33,2022-02-01,2022,2,1
89,Finnair,NYC,SVO,17h 40m ,2 stops ,861.33,2022-02-01,2022,2,1
90,"Icelandair, Aeroflot",NYC,SVO,13h 25m ,2 stops ,967.47,2022-02-01,2022,2,1
91,Multiple Airlines,NYC,SVO,18h 00m ,2 stops ,3106.13,2022-02-01,2022,2,1
92,"United Airlines, Aeroflot",NYC,SVO,20h 35m ,1 stop ,3162.4,2022-02-01,2022,2,1
93,"United Airlines, Aeroflot",NYC,SVO,16h 55m ,1 stop ,3164.53,2022-02-01,2022,2,1
94,"United Airlines, Aeroflot",NYC,SVO,17h 05m ,1 stop ,3164.53,2022-02-01,2022,2,1
95,"United Airlines, Aeroflot",NYC,SVO,15h 00m ,1 stop ,3172.53,2022-02-01,2022,2,1
96,"United Airlines, Aeroflot",NYC,SVO,15h 40m ,1 stop ,3177.07,2022-02-01,2022,2,1
97,"United Airlines, Aeroflot",NYC,SVO,17h 00m ,1 stop ,3182.4,2022-02-01,2022,2,1
98,"United Airlines, Aeroflot",NYC,SVO,19h 10m ,1 stop ,3182.4,2022-02-01,2022,2,1
99,"United Airlines, Aeroflot",NYC,SVO,19h 20m ,1 stop ,3182.4,2022-02-01,2022,2,1
100,Multiple Airlines,NYC,SVO,16h 05m ,2 stops ,3182.93,2022-02-01,2022,2,1
101,Multiple Airlines,NYC,SVO,15h 40m ,2 stops ,3186.13,2022-02-01,2022,2,1
102,"British Airways, Qatar Airways",NYC,SVO,29h 55m ,2 stops ,3305.33,2022-02-01,2022,2,1
103,Multiple Airlines,NYC,SVO,14h 40m ,2 stops ,5038.4,2022-02-01,2022,2,1
104,"Lufthansa, Aeroflot",NYC,SVO,15h 05m ,1 stop ,6011.47,2022-02-01,2022,2,1
105,Aeroflot,NYC,SVO,9h 00m ,nonstop ,320.8,2022-02-02,2022,2,2
106,Delta,NYC,SVO,11h 30m ,1 stop ,372.53,2022-02-02,2022,2,2
107,Delta,NYC,SVO,12h 50m ,1 stop ,377.07,2022-02-02,2022,2,2
108,Delta,NYC,SVO,13h 30m ,1 stop ,372.53,2022-02-02,2022,2,2
109,Delta,NYC,SVO,14h 25m ,1 stop ,372.53,2022-02-02,2022,2,2
110,Delta,NYC,SVO,13h 50m ,1 stop ,377.07,2022-02-02,2022,2,2
111,Delta,NYC,SVO,14h 50m ,1 stop ,377.07,2022-02-02,2022,2,2
112,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-02,2022,2,2
113,KLM,NYC,SVO,11h 30m ,1 stop ,628.8,2022-02-02,2022,2,2
114,Air France,NYC,SVO,12h 50m ,1 stop ,633.6,2022-02-02,2022,2,2
115,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-02,2022,2,2
116,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-02,2022,2,2
117,Delta,NYC,SVO,17h 20m ,2 stops ,377.07,2022-02-02,2022,2,2
118,Delta,NYC,SVO,18h 01m ,2 stops ,377.07,2022-02-02,2022,2,2
119,Delta,NYC,SVO,18h 15m ,2 stops ,377.07,2022-02-02,2022,2,2
120,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-02,2022,2,2
121,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-02,2022,2,2
122,Delta,NYC,SVO,19h 00m ,2 stops ,377.07,2022-02-02,2022,2,2
123,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-02,2022,2,2
124,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-02,2022,2,2
125,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-02,2022,2,2
126,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-02,2022,2,2
127,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-02,2022,2,2
128,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-02,2022,2,2
129,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-02,2022,2,2
130,Delta,NYC,SVO,16h 10m ,2 stops ,381.6,2022-02-02,2022,2,2
131,Delta,NYC,SVO,16h 15m ,2 stops ,381.6,2022-02-02,2022,2,2
132,Delta,NYC,SVO,17h 00m ,2 stops ,381.6,2022-02-02,2022,2,2
133,Delta,NYC,SVO,17h 20m ,2 stops ,381.6,2022-02-02,2022,2,2
134,Delta,NYC,SVO,17h 35m ,2 stops ,381.6,2022-02-02,2022,2,2
135,Delta,NYC,SVO,18h 05m ,2 stops ,381.6,2022-02-02,2022,2,2
136,Delta,NYC,SVO,18h 05m ,2 stops ,381.6,2022-02-02,2022,2,2
137,Delta,NYC,SVO,19h 20m ,2 stops ,381.6,2022-02-02,2022,2,2
138,Delta,NYC,SVO,17h 50m ,2 stops ,445.07,2022-02-02,2022,2,2
139,"JetBlue, Aeroflot",NYC,SVO,27h 25m ,1 stop ,516.0,2022-02-02,2022,2,2
140,"JetBlue, Aeroflot",NYC,SVO,28h 35m ,1 stop ,516.0,2022-02-02,2022,2,2
141,KLM,NYC,SVO,13h 30m ,1 stop ,628.8,2022-02-02,2022,2,2
142,KLM,NYC,SVO,14h 25m ,1 stop ,628.8,2022-02-02,2022,2,2
143,KLM,NYC,SVO,20h 25m ,1 stop ,628.8,2022-02-02,2022,2,2
144,Air France,NYC,SVO,14h 50m ,1 stop ,633.6,2022-02-02,2022,2,2
145,Air France,NYC,SVO,13h 50m ,1 stop ,644.53,2022-02-02,2022,2,2
146,"Singapore Airlines, Aeroflot",NYC,SVO,18h 40m ,1 stop ,644.53,2022-02-02,2022,2,2
147,Air France,NYC,SVO,14h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
148,Air France,NYC,SVO,15h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
149,Air France,NYC,SVO,16h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
150,Air France,NYC,SVO,17h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
151,Air France,NYC,SVO,18h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
152,Air France,NYC,SVO,19h 05m ,1 stop ,683.47,2022-02-02,2022,2,2
153,"KLM, Aeroflot",NYC,SVO,12h 50m ,1 stop ,760.27,2022-02-02,2022,2,2
154,"KLM, Aeroflot",NYC,SVO,15h 45m ,1 stop ,760.27,2022-02-02,2022,2,2
155,"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,767.47,2022-02-02,2022,2,2
156,"KLM, Aeroflot",NYC,SVO,11h 30m ,1 stop ,790.67,2022-02-02,2022,2,2
157,LOT,NYC,SVO,13h 35m ,1 stop ,885.07,2022-02-02,2022,2,2
158,"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,951.73,2022-02-02,2022,2,2
159,"Egypt Air, Aeroflot",NYC,SVO,19h 15m ,1 stop ,1049.07,2022-02-02,2022,2,2
160,"Finnair, Air France",NYC,SVO,16h 55m ,2 stops ,476.27,2022-02-02,2022,2,2
161,Delta,NYC,SVO,17h 35m ,2 stops ,489.6,2022-02-02,2022,2,2
162,Delta,NYC,SVO,17h 50m ,2 stops ,489.6,2022-02-02,2022,2,2
163,Delta,NYC,SVO,18h 05m ,2 stops ,489.6,2022-02-02,2022,2,2
164,Delta,NYC,SVO,18h 50m ,2 stops ,489.6,2022-02-02,2022,2,2
165,Delta,NYC,SVO,19h 09m ,2 stops ,489.6,2022-02-02,2022,2,2
166,"American Airlines, Finnair",NYC,SVO,18h 24m ,2 stops ,520.53,2022-02-02,2022,2,2
167,"American Airlines, Finnair",NYC,SVO,18h 40m ,2 stops ,520.53,2022-02-02,2022,2,2
168,"American Airlines, Finnair",NYC,SVO,19h 40m ,2 stops ,520.53,2022-02-02,2022,2,2
169,"American Airlines, Finnair",NYC,SVO,20h 17m ,2 stops ,520.53,2022-02-02,2022,2,2
170,Multiple Airlines,NYC,SVO,17h 15m ,2 stops ,603.47,2022-02-02,2022,2,2
171,KLM,NYC,SVO,17h 00m ,2 stops ,644.27,2022-02-02,2022,2,2
172,Air France,NYC,SVO,16h 10m ,2 stops ,649.07,2022-02-02,2022,2,2
173,Finnair,NYC,SVO,15h 35m ,2 stops ,695.47,2022-02-02,2022,2,2
174,Air France,NYC,SVO,16h 34m ,2 stops ,769.87,2022-02-02,2022,2,2
175,Air France,NYC,SVO,17h 35m ,2 stops ,769.87,2022-02-02,2022,2,2
176,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-02,2022,2,2
177,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-02,2022,2,2
178,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-02,2022,2,2
179,KLM,NYC,SVO,18h 05m ,2 stops ,813.87,2022-02-02,2022,2,2
180,Finnair,NYC,SVO,18h 55m ,2 stops ,858.13,2022-02-02,2022,2,2
181,Finnair,NYC,SVO,15h 15m ,2 stops ,861.33,2022-02-02,2022,2,2
182,Finnair,NYC,SVO,15h 25m ,2 stops ,861.33,2022-02-02,2022,2,2
183,Finnair,NYC,SVO,15h 55m ,2 stops ,861.33,2022-02-02,2022,2,2
184,Finnair,NYC,SVO,17h 00m ,2 stops ,861.33,2022-02-02,2022,2,2
185,Finnair,NYC,SVO,17h 15m ,2 stops ,861.33,2022-02-02,2022,2,2
186,Finnair,NYC,SVO,17h 40m ,2 stops ,861.33,2022-02-02,2022,2,2
187,Qatar Airways,NYC,SVO,18h 45m ,1 stop ,1896.0,2022-02-02,2022,2,2
188,"LOT, Aeroflot",NYC,SVO,13h 35m ,1 stop ,2013.6,2022-02-02,2022,2,2
189,"Singapore Airlines, Aeroflot",NYC,SVO,12h 30m ,1 stop ,2531.2,2022-02-02,2022,2,2
190,"Lufthansa, Aeroflot",NYC,SVO,16h 55m ,1 stop ,3089.33,2022-02-02,2022,2,2
191,"United Airlines, airBaltic",NYC,SVO,17h 10m ,2 stops ,3101.87,2022-02-02,2022,2,2
192,Multiple Airlines,NYC,SVO,17h 20m ,2 stops ,3180.53,2022-02-02,2022,2,2
193,"Lufthansa, Aeroflot",NYC,SVO,15h 05m ,1 stop ,6011.47,2022-02-02,2022,2,2
194,Delta,NYC,SVO,19h 30m ,2 stops ,10569.6,2022-02-02,2022,2,2
195,Aeroflot,NYC,SVO,9h 00m ,nonstop ,351.73,2022-02-03,2022,2,3
196,Delta,NYC,SVO,11h 30m ,1 stop ,372.53,2022-02-03,2022,2,3
197,Delta,NYC,SVO,13h 30m ,1 stop ,372.53,2022-02-03,2022,2,3
198,Delta,NYC,SVO,12h 50m ,1 stop ,377.07,2022-02-03,2022,2,3
199,Delta,NYC,SVO,13h 50m ,1 stop ,377.07,2022-02-03,2022,2,3
200,Air Serbia,NYC,SVO,13h 50m ,1 stop ,422.93,2022-02-03,2022,2,3
201,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-03,2022,2,3
202,KLM,NYC,SVO,11h 30m ,1 stop ,628.8,2022-02-03,2022,2,3
203,KLM,NYC,SVO,13h 30m ,1 stop ,628.8,2022-02-03,2022,2,3
204,Air France,NYC,SVO,12h 50m ,1 stop ,633.6,2022-02-03,2022,2,3
205,Air France,NYC,SVO,13h 50m ,1 stop ,644.53,2022-02-03,2022,2,3
206,Air France,NYC,SVO,14h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
207,LOT,NYC,SVO,13h 30m ,1 stop ,936.53,2022-02-03,2022,2,3
208,LOT,NYC,SVO,13h 35m ,1 stop ,936.53,2022-02-03,2022,2,3
209,LOT,NYC,SVO,14h 05m ,1 stop ,1226.67,2022-02-03,2022,2,3
210,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-03,2022,2,3
211,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-03,2022,2,3
212,Delta,NYC,SVO,17h 00m ,2 stops ,377.07,2022-02-03,2022,2,3
213,Delta,NYC,SVO,17h 20m ,2 stops ,377.07,2022-02-03,2022,2,3
214,Delta,NYC,SVO,17h 50m ,2 stops ,377.07,2022-02-03,2022,2,3
215,Delta,NYC,SVO,18h 01m ,2 stops ,377.07,2022-02-03,2022,2,3
216,Delta,NYC,SVO,18h 01m ,2 stops ,377.07,2022-02-03,2022,2,3
217,Delta,NYC,SVO,18h 15m ,2 stops ,377.07,2022-02-03,2022,2,3
218,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-03,2022,2,3
219,Delta,NYC,SVO,18h 40m ,2 stops ,377.07,2022-02-03,2022,2,3
220,Delta,NYC,SVO,19h 00m ,2 stops ,377.07,2022-02-03,2022,2,3
221,Delta,NYC,SVO,19h 00m ,2 stops ,377.07,2022-02-03,2022,2,3
222,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-03,2022,2,3
223,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-03,2022,2,3
224,Delta,NYC,SVO,19h 15m ,2 stops ,377.07,2022-02-03,2022,2,3
225,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-03,2022,2,3
226,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-03,2022,2,3
227,Delta,NYC,SVO,19h 30m ,2 stops ,377.07,2022-02-03,2022,2,3
228,Delta,NYC,SVO,16h 10m ,2 stops ,381.6,2022-02-03,2022,2,3
229,Delta,NYC,SVO,17h 20m ,2 stops ,381.6,2022-02-03,2022,2,3
230,Delta,NYC,SVO,17h 35m ,2 stops ,381.6,2022-02-03,2022,2,3
231,Delta,NYC,SVO,17h 35m ,2 stops ,381.6,2022-02-03,2022,2,3
232,Delta,NYC,SVO,17h 50m ,2 stops ,381.6,2022-02-03,2022,2,3
233,Delta,NYC,SVO,18h 05m ,2 stops ,381.6,2022-02-03,2022,2,3
234,Delta,NYC,SVO,18h 05m ,2 stops ,381.6,2022-02-03,2022,2,3
235,Delta,NYC,SVO,18h 50m ,2 stops ,381.6,2022-02-03,2022,2,3
236,Delta,NYC,SVO,19h 00m ,2 stops ,381.6,2022-02-03,2022,2,3
237,Delta,NYC,SVO,19h 09m ,2 stops ,381.6,2022-02-03,2022,2,3
238,Delta,NYC,SVO,19h 10m ,2 stops ,381.6,2022-02-03,2022,2,3
239,Delta,NYC,SVO,19h 20m ,2 stops ,381.6,2022-02-03,2022,2,3
240,Delta,NYC,SVO,16h 15m ,2 stops ,449.6,2022-02-03,2022,2,3
241,"Spirit Airlines, Aeroflot",NYC,SVO,18h 05m ,1 stop ,520.0,2022-02-03,2022,2,3
242,"JetBlue, Aeroflot",NYC,SVO,17h 35m ,1 stop ,533.33,2022-02-03,2022,2,3
243,"JetBlue, Aeroflot",NYC,SVO,17h 05m ,1 stop ,551.47,2022-02-03,2022,2,3
244,"Spirit Airlines, Aeroflot",NYC,SVO,18h 15m ,1 stop ,566.13,2022-02-03,2022,2,3
245,KLM,NYC,SVO,13h 30m ,1 stop ,628.8,2022-02-03,2022,2,3
246,KLM,NYC,SVO,14h 25m ,1 stop ,628.8,2022-02-03,2022,2,3
247,KLM,NYC,SVO,20h 25m ,1 stop ,628.8,2022-02-03,2022,2,3
248,Air France,NYC,SVO,14h 50m ,1 stop ,633.6,2022-02-03,2022,2,3
249,Air France,NYC,SVO,19h 40m ,1 stop ,633.6,2022-02-03,2022,2,3
250,Air France,NYC,SVO,20h 40m ,1 stop ,635.2,2022-02-03,2022,2,3
251,Air France,NYC,SVO,13h 50m ,1 stop ,644.53,2022-02-03,2022,2,3
252,Air France,NYC,SVO,14h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
253,Air France,NYC,SVO,15h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
254,Air France,NYC,SVO,15h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
255,Air France,NYC,SVO,16h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
256,Air France,NYC,SVO,17h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
257,Air France,NYC,SVO,17h 25m ,1 stop ,683.47,2022-02-03,2022,2,3
258,Air France,NYC,SVO,18h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
259,Air France,NYC,SVO,18h 25m ,1 stop ,683.47,2022-02-03,2022,2,3
260,Air France,NYC,SVO,19h 05m ,1 stop ,683.47,2022-02-03,2022,2,3
261,Air France,NYC,SVO,19h 25m ,1 stop ,683.47,2022-02-03,2022,2,3
262,Air France,NYC,SVO,20h 25m ,1 stop ,683.47,2022-02-03,2022,2,3
263,LOT,NYC,SVO,13h 35m ,1 stop ,885.07,2022-02-03,2022,2,3
264,LOT,NYC,SVO,14h 05m ,1 stop ,1196.0,2022-02-03,2022,2,3
265,LOT,NYC,SVO,14h 10m ,1 stop ,1196.0,2022-02-03,2022,2,3
266,Multiple Airlines,NYC,SVO,17h 00m ,2 stops ,406.4,2022-02-03,2022,2,3
267,Multiple Airlines,NYC,SVO,18h 20m ,2 stops ,406.4,2022-02-03,2022,2,3
268,"American Airlines, Finnair",NYC,SVO,18h 24m ,2 stops ,520.53,2022-02-03,2022,2,3
269,"American Airlines, Finnair",NYC,SVO,18h 40m ,2 stops ,520.53,2022-02-03,2022,2,3
270,Aeroflot,NYC,SVO,9h 00m ,nonstop ,320.53,2022-02-11,2022,2,11
271,Aeroflot,NYC,SVO,9h 00m ,nonstop ,351.73,2022-02-11,2022,2,11
272,Delta,NYC,SVO,13h 35m ,1 stop ,377.07,2022-02-11,2022,2,11
273,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-11,2022,2,11
274,Aeroflot,NYC,SVO,9h 00m ,nonstop ,351.73,2022-02-21,2022,2,21
275,Delta,NYC,SVO,13h 30m ,1 stop ,372.53,2022-02-21,2022,2,21
276,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-21,2022,2,21
277,Air France,NYC,SVO,12h 50m ,1 stop ,633.6,2022-02-21,2022,2,21
278,Air France,NYC,SVO,13h 50m ,1 stop ,644.53,2022-02-21,2022,2,21
279,Aeroflot,NYC,SVO,9h 00m ,nonstop ,347.73,2022-02-22,2022,2,22
280,Aeroflot,NYC,SVO,9h 00m ,nonstop ,347.73,2022-02-22,2022,2,22
281,Delta,NYC,SVO,11h 30m ,1 stop ,372.53,2022-02-22,2022,2,22
282,Delta,NYC,SVO,13h 30m ,1 stop ,372.53,2022-02-22,2022,2,22
283,Delta,NYC,SVO,12h 35m ,1 stop ,377.07,2022-02-22,2022,2,22
284,Delta,NYC,SVO,13h 35m ,1 stop ,377.07,2022-02-22,2022,2,22
285,"American Airlines, Finnair",NYC,SVO,12h 20m ,1 stop ,516.0,2022-02-22,2022,2,22
286,KLM,NYC,SVO,11h 30m ,1 stop ,628.8,2022-02-22,2022,2,22
287,KLM,NYC,SVO,13h 30m ,1 stop ,628.8,2022-02-22,2022,2,22
288,Air France,NYC,SVO,14h 05m ,1 stop ,683.47,2022-02-22,2022,2,22
289,"Air France, Aeroflot",NYC,SVO,14h 20m ,1 stop ,692.53,2022-02-22,2022,2,22
290,"Finnair, Aeroflot",NYC,SVO,12h 15m ,1 stop ,760.27,2022-02-22,2022,2,22
291,LOT,NYC,SVO,13h 35m ,1 stop ,936.53,2022-02-22,2022,2,22
292,Brussels Airlines,NYC,SVO,39h 55m ,2 stops ,399.73,2022-02-22,2022,2,22
293,"Lufthansa, Aeroflot",NYC,SVO,13h 35m ,1 stop ,2862.4,2022-02-22,2022,2,22
